   3.3332000000000001e-01	   3.3420699999999998e-01	   8.7414400000000003e-01	   1.6424000000000001e-02	   9.9912999999999996e-01	  -1.9703999999999999e-02	  -2.0282999999999999e-02	  -3.0665000000000001e-02	   1.0523363623631218e-01	   1.2248243226579152e-01	  -5.5246291093667532e-01	   1.1992650000000000e+00	  -4.6174562694069478e-02	   1.2232321285214216e-01	  -1.1464092934261719e-01	   1.1403138702849122e-01	  -6.7459503493497525e-02	   2.4015500000000001e-01	  -2.3681321339149972e-01	  -7.7662451702877583e-02	  -3.5529287057691560e-02	   1.1299544864773238e-03	   3.6007557271250643e-02	   4.8329379254711202e-02	   1.3167156391229004e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -2.2649200000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   4.4768024661264155e-01	   4.1814983637314666e-02	  -1.5707963267948966e+00	   1.5707963267948966e+00	   4.4519599999999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   3.6665199999999998e-01	   3.6169099999999998e-01	   8.7359200000000004e-01	   1.5198000000000000e-02	   9.9895599999999996e-01	  -1.6598000000000002e-02	  -2.7387000000000002e-02	  -3.2576000000000001e-02	   1.2146723482995264e-01	   1.1104857320116193e-01	  -5.8256471425910361e-01	   1.0487890000000000e+00	  -6.0871639521651602e-02	   1.3145508771565165e-01	  -1.1388377803433750e-01	   1.0093097524450383e-01	  -3.5760593072096156e-02	   2.3123299999999999e-01	  -2.5444410486402219e-01	  -7.2638837701404585e-02	  -3.2068356886493225e-02	   1.9729395004875038e-03	   2.8721052872433022e-02	   1.0617964837946726e-01	   1.6409190206977720e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -2.0139799999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   4.8233289632142679e-01	   7.7698438135379577e-02	  -1.5707963267948966e+00	   1.5707963267948966e+00	   4.7722999999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   3.9998400000000001e-01	   3.8865699999999997e-01	   8.7212699999999999e-01	   1.3846000000000001e-02	   9.9869200000000002e-01	  -1.5500999999999999e-02	  -3.2195000000000001e-02	  -3.6590999999999999e-02	   1.3716229213308231e-01	   1.0091146656377682e-01	  -5.9865552312781212e-01	   8.6244100000000001e-01	  -1.8368828169957878e-02	   1.2458851279771174e-01	  -1.1231506590186154e-01	   9.2136758353859788e-02	  -1.0233459946576757e-02	   2.2557600000000000e-01	  -2.7208155876706452e-01	  -7.3406347977559919e-02	  -3.0854075737382948e-02	   7.7352630485136244e-04	   2.4463592407508662e-02	   1.5348173919404889e-01	   1.9143186418754379e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.7683199999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.0088063878351985e-01	   1.1428706789329711e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.0286399999999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.3331600000000003e-01	   4.1620699999999999e-01	   8.6989200000000000e-01	   1.2817000000000000e-02	   9.9827900000000003e-01	  -1.7793000000000000e-02	  -3.6593000000000001e-02	  -4.2243000000000003e-02	   1.6512762135026399e-01	   9.1362058793763329e-02	  -6.0195881282843489e-01	   6.5500400000000003e-01	   1.2300631291590156e-02	   1.0788641168897233e-01	  -1.0769695062539747e-01	   9.0017110192572539e-02	   1.5331034289817486e-02	   2.1576600000000001e-01	  -2.8732359990567663e-01	  -7.0449043447907103e-02	  -2.9541623065052692e-02	  -1.4134172091254044e-03	   2.5650371311067646e-02	   1.9562842578788273e-01	   2.1201196619424498e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.5514900000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.0949923649692541e-01	   1.4629457249294658e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.2694600000000003e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.6664800000000001e-01	   4.4531599999999999e-01	   8.6705900000000002e-01	   1.1915000000000000e-02	   9.9784399999999995e-01	  -2.2831000000000001e-02	  -4.0443000000000000e-02	  -4.6376000000000001e-02	   2.0477186380652923e-01	   7.8950884214518555e-02	  -5.8957857941362324e-01	   4.4262400000000002e-01	   2.1211769217829482e-02	   1.0155608774693736e-01	  -1.0737713193104943e-01	   9.2026052229620528e-02	   4.6868629359832339e-02	   2.0607000000000000e-01	  -2.9503105663596346e-01	  -6.0855868297819825e-02	  -2.9087598091113265e-02	  -2.1625289581339887e-03	   3.3694623560301167e-02	   2.4246136845026284e-01	   2.3147962206206860e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.4641499999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.1920932577735712e-01	   1.6956028988298488e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.4535900000000004e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.9997999999999998e-01	   4.7687499999999999e-01	   8.6407999999999996e-01	   9.3329999999999993e-03	   9.9724999999999997e-01	  -2.5916999999999999e-02	  -4.8416000000000001e-02	  -4.9772999999999998e-02	   2.5129530561249991e-01	   5.6832713421381749e-02	  -5.6078319440732660e-01	   2.3690800000000004e-01	   2.1325114108559005e-02	   6.8210354623557026e-02	  -1.1477849913988233e-01	   8.3642026128809610e-02	   7.6933316384175957e-02	   2.0583699999999999e-01	  -3.0212447159419265e-01	  -4.4788953515847121e-02	  -2.5223579094860747e-02	  -1.3529051465087495e-03	   4.0877147037368507e-02	   2.8874749879073613e-01	   2.4903817835925277e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.4716099999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.3022226893859203e-01	   1.8254756030425826e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.6207400000000007e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.3331200000000001e-01	   5.1031400000000005e-01	   8.6087199999999997e-01	   5.4349999999999997e-03	   9.9673500000000004e-01	  -2.6964999999999999e-02	  -5.6515999999999997e-02	  -5.0976000000000000e-02	   2.6575206584431521e-01	   4.5221666748778623e-02	  -5.2567937876329307e-01	   8.0640000000000003e-02	   1.3009408901144652e-02	   4.5830124397560040e-02	  -1.2244561075281198e-01	   6.7405236162091500e-02	   1.0400039263121229e-01	   2.2143599999999999e-01	  -3.0989835086795897e-01	  -3.3256658908832497e-02	  -2.0587446947859731e-02	   3.8244472998220365e-03	   4.1525911271343231e-02	   3.2726993588420977e-01	   2.5919596910248821e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.5189000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.3916032032758499e-01	   1.8718315538773164e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.7584300000000010e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.6664400000000004e-01	   5.4541099999999998e-01	   8.5760099999999995e-01	   1.0219999999999999e-03	   9.9638499999999997e-01	  -2.7647000000000001e-02	  -6.2765000000000001e-02	  -5.0118999999999997e-02	   2.5595374684015237e-01	   4.6041709101975359e-02	  -5.1438034509154940e-01	   5.9222999999999998e-02	  -1.4202294498108000e-02	  -1.2266745800156700e-02	  -1.2098291733885326e-01	   5.0096104906477618e-02	   1.2848733453431382e-01	   2.5066600000000000e-01	  -3.1286217985766357e-01	  -3.0107119188545022e-02	  -1.7812991692448925e-02	   6.5443105288953635e-03	   3.8717887998240330e-02	   3.4364428482919096e-01	   2.6705662776383698e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.5888500000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.5230555905548784e-01	   1.7975193088251856e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.8535800000000004e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.9997600000000006e-01	   5.8091999999999999e-01	   8.5490600000000005e-01	  -4.3249999999999999e-03	   9.9648300000000001e-01	  -2.4608999999999999e-02	  -6.0790999999999998e-02	  -5.2151999999999997e-02	   2.2626969452233819e-01	   4.1210568369956846e-02	  -5.3525357832855258e-01	   1.5496699999999999e-01	   1.3271028760866324e-02	   9.8728514960568798e-03	  -1.1978885111370290e-01	   2.8691454223113508e-02	   1.3895418504850018e-01	   2.9490100000000002e-01	  -3.0620072821193023e-01	  -3.0461799997177543e-02	  -1.9517016263062355e-02	   2.6058035629868614e-03	   3.2111525130433284e-02	   3.4539612709701673e-01	   2.6692896446812636e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.6374700000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.5493294151495531e-01	   1.6441334404984129e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.8901800000000004e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   6.3330799999999998e-01	   6.1929500000000004e-01	   8.4753199999999995e-01	  -0.0000000000000000e+00	   9.9867799999999995e-01	  -1.4104000000000000e-02	   6.9800000000000005e-04	  -4.9423000000000002e-02	   9.9100872811932417e-02	  -7.6447693254416929e-02	  -5.1277384132268400e-01	   2.4911600000000000e-01	  -1.9538625700942291e-02	  -2.0552314107179913e-02	  -1.8067872943982982e-01	   2.7614465323563188e-02	   1.5967434808491013e-01	   3.9153199999999999e-01	  -3.0319766593771008e-01	  -1.8451121299289130e-01	   9.5070007732521472e-02	   9.8417547915729993e-03	  -1.8523788964475121e-02	  -1.7440749111907322e-01	   2.6399782843373804e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.7057100000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   3.2398383668548392e-01	   1.5146104445332670e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.8134799999999998e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   6.6664000000000001e-01	   6.6083499999999995e-01	   8.4658500000000003e-01	  -4.7219999999999996e-03	   9.9860700000000002e-01	   3.7870000000000000e-03	  -7.4560000000000000e-03	  -5.2087000000000001e-02	   6.3507368516690671e-02	  -9.3269912122425108e-02	  -4.9980673101023620e-01	   2.9777100000000001e-01	   8.7151700539052808e-03	  -2.5393666762648134e-02	  -1.7511119669990000e-01	  -3.0893480810915554e-02	   1.1751482536003643e-01	   5.3079100000000001e-01	  -2.7040326783563046e-01	  -1.7471115841734491e-01	   9.4845832375643896e-02	  -2.9585141164054189e-03	  -4.6446646671150116e-02	  -1.6153292916268938e-01	   2.6892831520553712e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.8150500000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   3.2340491602963817e-01	   1.2787907548447311e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.6725899999999996e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   6.9997200000000004e-01	   7.0101999999999998e-01	   8.4825300000000003e-01	  -1.0501000000000000e-02	   9.9838199999999999e-01	   2.5318000000000000e-02	  -3.2439999999999999e-03	  -5.0818000000000002e-02	   5.6709504890215513e-02	  -1.4231346304549841e-01	  -4.8563053339870949e-01	   3.7271799999999999e-01	  -3.3155600994003422e-02	   4.2069676884432340e-02	  -1.7997505929669144e-01	  -9.6779072451078446e-02	   4.9210285026248898e-02	   7.1221800000000002e-01	  -1.6600479503133159e-01	  -1.2755440734103327e-01	   8.7230790120780860e-02	  -4.4477208832009434e-03	  -8.2872468151402312e-02	  -1.8823588813325426e-01	   2.5217794647489822e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.7561099999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.8417407352303881e-01	   1.1405213235634019e-01	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.3700700000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.3330399999999996e-01	   7.3625799999999997e-01	   8.5065100000000005e-01	  -1.3586000000000001e-02	   9.9812500000000004e-01	   3.5345000000000001e-02	  -1.5130000000000000e-03	  -4.9939999999999998e-02	   5.0404343243118613e-02	  -1.6486751435761321e-01	  -4.5295549336502972e-01	   3.9776700000000004e-01	  -7.8004368203844071e-02	   7.2764737363026785e-02	  -1.5185612575378674e-01	  -1.2672907086159782e-01	  -4.3092101371221471e-02	   9.2239099999999996e-01	  -5.3182816320208409e-02	  -6.1861536806364650e-02	   8.4233004717718205e-02	  -1.3684384452133330e-02	  -1.0240733362598251e-01	  -2.2613220645369581e-01	   2.1823399730480611e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.7131099999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.3439125463741681e-01	   8.6929800925456865e-02	  -1.5707963267948966e+00	   1.5707963267948966e+00	   5.1217999999999997e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.6663599999999998e-01	   7.6962299999999995e-01	   8.5472000000000004e-01	  -1.5781000000000000e-02	   9.9802299999999999e-01	   3.9480000000000001e-02	  -7.7050000000000000e-03	  -4.8304000000000000e-02	   7.5395655640636494e-02	  -1.7700132011551512e-01	  -4.0141577738967743e-01	   3.9346500000000001e-01	  -1.1872074473692783e-01	   8.1337570731102926e-02	  -1.0618992335514585e-01	  -1.4214785990132117e-01	  -1.4301970646059103e-01	   1.1046640000000001e+00	   9.9318022596257355e-02	  -2.3271371987833786e-02	   8.4469894779018118e-02	  -1.3460522016292909e-02	  -1.0463896117762539e-01	  -2.5011046294694034e-01	   1.7329136412869997e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -1.7964900000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.9296828436990468e-01	   6.2967769138000979e-02	  -1.5707963267948966e+00	   1.5707963267948966e+00	   4.7248299999999999e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.9996800000000001e-01	   8.0235999999999996e-01	   8.6006400000000005e-01	  -1.7349000000000000e-02	   9.9815799999999999e-01	   4.0009000000000003e-02	  -1.2604000000000001e-02	  -4.3836000000000000e-02	   9.0034406285095431e-02	  -1.7656569309420886e-01	  -3.4136460529971707e-01	   3.7628200000000001e-01	  -1.4652863462733207e-01	   8.4691318053492975e-02	  -7.4766927896285737e-02	  -1.5353698923779685e-01	  -2.3659775594318808e-01	   1.2360120000000003e+00	   2.8675240469554375e-01	   2.3958812226628295e-02	   7.8033327806460842e-02	  -8.6104390403090540e-03	  -1.0180377362115019e-01	  -2.5949906831987579e-01	   1.3198115367044760e-01	   1.5707963267948966e+00	  -1.5707963267948966e+00	  -2.0850500000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.7617560281132041e-01	   4.0318653668921990e-02	  -1.5707963267948966e+00	   1.5707963267948966e+00	   4.1680400000000001e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
